race_id,start_lap,end_lap,car_number
4793,205,212,1
4793,213,225,18
4793,226,230,11
4793,231,245,6
4793,246,248,41
4793,249,267,22
4793,268,269,1
4794,0,0,2
4794,1,36,18
4794,37,47,2
4794,48,50,20
4794,51,77,18
4794,78,78,20
4794,79,110,18
4794,111,111,2
4794,112,116,4
4794,117,139,18
4794,140,140,4
4794,141,152,10
4794,153,153,22
4794,154,266,11
4794,267,301,4
4795,1,39,4
4795,40,51,18
4795,52,71,4
4795,72,97,18
4795,98,100,48
4795,101,103,4
4795,104,115,11
4795,116,133,18
4795,134,143,20
4795,144,163,11
4796,1,22,9
4796,23,28,42
4796,29,58,9
4796,59,59,19
4796,60,62,21
4796,63,90,9
4797,1,39,2
4797,40,44,11
4797,45,55,19
4797,56,56,11
4797,57,63,19
4797,64,81,2
4797,82,82,19
4797,83,90,2
4797,91,108,19
4797,109,109,2
4797,110,113,4
4797,114,119,19
4797,120,122,18
4797,123,126,1
4797,127,141,22
4797,142,142,1
4797,143,150,22
4797,151,153,12
4797,154,182,22
4797,183,200,4
4798,1,14,11
4798,15,23,42
4798,24,38,11
4798,39,45,42
4798,46,83,11
4798,84,129,42
4798,130,130,2
4798,131,163,9
4798,164,191,4
4798,192,192,2
4798,193,244,19
4798,245,253,1
4798,254,264,18
4798,265,349,2
4798,350,350,18
4798,351,351,2
4798,352,352,18
4798,353,354,2
4798,355,365,18
4798,366,366,2
4798,367,372,18
4798,373,395,20
4798,396,488,95
4798,489,500,11
4799,322,323,1
4799,324,326,48
4799,327,367,20
4799,0,0,24
4799,1,19,2
4799,20,69,1
4799,70,78,9
4799,79,103,1
4799,104,142,42
4799,143,159,1
4799,160,277,18
4799,278,282,42
4799,283,320,20
4799,321,321,14
4800,0,0,4
4800,1,12,4
4800,13,13,15
4800,14,42,4
4800,43,52,22
4800,53,56,42
4800,57,84,4
4800,85,85,42
4800,86,86,24
4800,87,87,22
4800,88,91,48
4800,92,92,21
4800,93,111,4
4800,112,130,12
4800,131,160,4
4801,1,1,14
4801,2,30,41
4801,31,33,10
4801,34,42,22
4801,43,58,34
4801,59,83,22
4801,84,86,4
4801,87,87,24
4801,88,123,22
4801,124,124,37
4801,125,157,22
4801,158,167,19
4801,168,168,22
4801,169,170,19
4801,171,181,9
4801,182,182,22
4801,183,185,11
4801,186,186,12
4801,187,229,4
4801,230,230,9
4801,231,235,24
4801,236,237,42
4801,238,246,95
4801,247,247,4
4801,248,267,19
4802,1,53,2
4802,54,103,19
4802,104,245,18
4802,246,281,2
4802,282,314,19
4802,315,374,18
4802,375,400,19
4803,1,21,24
4803,22,26,42
4803,27,30,22
4803,31,42,9
4803,43,43,19
4803,44,45,14
4803,46,48,2
4803,49,64,9
4803,65,75,4
4803,76,77,24
4803,78,78,9
4803,79,80,8
4803,81,103,4
4803,104,109,9
4804,1,11,11
4804,12,12,42
4804,13,75,11
4804,76,76,24
4804,77,77,48
4804,78,80,1
4804,81,81,41
4804,82,82,13
4804,83,183,11
4804,184,185,42
4804,186,228,11
4804,229,243,19
4804,244,321,42
4804,322,327,21
4804,328,400,42
4805,1,4,2
4805,5,6,18
4805,7,7,3
4805,8,18,1
4805,19,33,12
4805,34,34,20
4805,35,35,10
4805,36,40,2
4805,41,43,6
4805,44,45,2
4805,46,46,1
4805,47,49,9
4805,50,50,8
4805,51,53,24
4805,54,54,22
4805,55,58,24
4805,59,59,43
4805,60,72,12
4805,73,77,22
4805,78,83,9
4805,84,86,2
4805,87,89,9
4805,90,93,2
4805,94,95,10
4805,96,97,48
4805,98,101,9
4805,102,103,22
4805,104,106,9
4805,107,111,14
4805,112,112,37
4805,113,116,2
4805,117,117,24
4805,118,125,14
4805,126,126,18
4805,127,133,22
4805,134,134,51
4805,135,142,17
4805,143,143,22
4805,144,150,17
4805,151,153,18
4805,154,154,00
4805,155,159,24
4805,160,175,17
4805,176,179,1
4805,180,180,17
4805,181,181,18
4805,182,188,12
4806,1,4,8
4806,5,6,42
4806,7,8,2
4806,9,48,42
4806,49,49,24
4806,50,58,11
4806,59,76,42
4806,77,78,12
4806,79,82,22
4806,83,86,9
4806,87,92,41
4806,93,125,19
4806,126,218,11
4806,219,225,88
4806,226,226,17
4806,227,277,11
4807,1,30,11
4807,31,253,19
4807,254,259,42
4807,260,500,19
4808,0,0,4
4808,1,1,20
4808,2,12,4
4808,13,14,20
4808,15,45,4
4808,46,48,20
4808,49,84,14
4808,85,87,4
4808,88,98,88
4808,99,138,48
4808,139,143,10
4808,144,145,41
4808,146,147,20
4808,148,151,24
4808,152,152,4
4808,153,153,1
4808,154,164,18
4808,165,173,10
4808,174,174,20
4808,175,178,24
4808,179,201,41
4808,202,240,10
4808,241,245,22
4808,246,254,10
4808,255,306,4
4808,307,313,18
4808,314,334,4
4809,1,69,18
4809,70,72,2
4809,73,82,11
4809,83,153,22
4809,154,154,11
4809,155,176,22
4809,177,246,11
4809,247,250,1
4809,251,312,11
4810,0,0,11
4810,1,20,4
4810,21,38,19
4810,39,39,17
4810,40,86,19
4810,87,87,18
4810,88,120,19
4810,121,143,18
4810,144,156,4
4810,157,167,18
4810,168,169,11
4810,170,209,18
4810,210,214,19
4810,215,222,4
4810,223,267,18
4811,0,0,2
4811,1,29,18
4811,30,32,11
4811,33,33,10
4811,34,37,20
4811,38,39,22
4811,40,41,19
4811,42,63,10
4811,64,67,19
4811,68,70,2
4811,71,72,19
4811,73,73,2
4811,74,75,86
4811,76,120,1
4812,0,0,00
4812,1,42,20
4812,43,43,00
4812,44,82,20
4812,83,83,00
4812,84,91,2
4812,92,122,20
4812,123,123,19
4812,124,132,9
4812,133,156,20
4812,157,157,2
4812,158,163,20
4813,1,8,00
4813,9,9,22
4813,10,48,00
4813,49,93,2
4813,94,95,08
4813,96,111,2
4813,112,147,18
4813,148,149,20
4813,150,180,18
4813,181,181,20
4813,182,204,18
4813,205,205,2
4813,206,213,18
4814,1,34,20
4814,35,35,00
4814,36,48,22
4814,49,52,20
4814,53,57,18
4814,58,58,20
4814,59,69,18
4814,70,94,20
4814,95,95,9
4814,96,99,20
4814,100,132,18
4814,133,133,00
4814,134,200,18
4815,0,0,2
4815,1,1,18
4815,2,11,2
4815,12,86,18
4815,87,89,9
4815,90,91,00
4815,92,92,18
4815,93,93,00
4815,94,114,18
4815,115,118,20
4815,119,125,00
4815,126,130,1
4815,131,131,20
4815,132,150,00
4816,1,47,20
4816,48,70,18
4816,71,83,9
4816,84,84,18
4816,85,92,39
4816,93,98,2
4816,99,128,20
4816,129,139,2
4816,140,150,20
4816,151,152,2
4816,153,191,20
4816,192,200,18
4817,1,25,00
4817,26,84,2
4817,85,90,7
4817,91,91,2
4817,92,171,7
4817,172,172,2
4817,173,202,7
4817,203,203,20
4817,204,225,7
4817,226,263,20
4817,264,282,19
4817,283,300,20
4818,70,70,20
4818,71,139,7
4818,140,223,00
4818,224,230,22
4818,231,250,00
4818,1,1,18
4818,2,19,00
4818,20,36,7
4818,37,67,20
4818,68,69,1
4819,0,0,1
4819,1,6,2
4819,7,10,10
4819,11,27,2
4819,28,31,7
4819,32,50,9
4819,51,52,7
4819,53,53,51
4819,54,56,10
4819,57,57,19
4819,58,67,1
4819,68,70,52
4819,71,84,20
4819,85,91,7
4819,92,100,98
4819,101,102,20
4819,103,113,2
4820,1,155,00
4820,156,185,20
4820,186,186,7
4820,187,200,20
4821,1,16,00
4821,17,49,20
4821,50,71,19
4821,72,95,2
4821,96,96,23
4821,97,98,98
4821,99,104,2
4821,105,105,9
4821,106,141,2
4821,142,142,00
4821,143,158,2
4821,159,162,98
4821,163,165,23
4821,166,177,2
4821,178,184,00
4821,185,200,2
4822,1,27,00
4822,28,31,23
4822,32,38,20
4822,39,52,7
4822,53,58,22
4822,59,65,7
4822,66,79,00
4822,80,85,7
4822,86,101,00
4822,102,102,2
4822,103,103,00
4823,1,33,12
4823,34,35,17
4823,36,58,12
4823,59,94,20
4823,95,114,00
4823,115,125,2
4824,1,51,00
4824,52,56,11
4824,57,58,00
4824,59,218,20
4824,219,224,00
4824,225,250,20
4825,1,2,12
4825,3,14,00
4825,15,19,12
4825,20,79,00
4825,80,92,12
4825,93,111,00
4825,112,114,8
4825,115,115,81
4825,116,154,00
4825,155,179,1
4825,180,200,00
4826,1,3,2
4826,4,5,10
4826,6,6,1
4826,7,7,10
4826,8,31,16
4826,32,61,10
4826,62,62,16
4826,63,65,7
4826,66,66,9
4826,67,67,7
4826,68,68,16
4826,69,69,7
4826,70,79,16
4826,80,80,7
4826,81,85,16
4826,86,86,2
4826,87,90,11
4826,91,92,2
4826,93,100,16
4827,0,0,22
4827,1,47,20
4827,48,48,7
4827,49,52,11
4827,53,59,19
4827,60,67,9
4827,68,92,20
4827,93,93,00
4827,94,96,98
4827,97,101,19
4827,102,110,98
4827,111,151,00
4827,152,153,98
4827,154,154,22
4827,155,200,00
4828,0,0,00
4828,1,33,20
4828,34,36,19
4828,37,37,93
4828,38,47,19
4828,48,200,20
4829,1,49,20
4829,50,51,8
4829,52,52,51
4829,53,154,20
4829,155,159,23
4829,160,227,20
4829,228,228,23
4829,229,243,20
4829,244,250,98
4830,1,21,18
4830,22,23,20
4830,24,36,12
4830,37,50,10
4830,51,63,7
4830,64,69,22
4830,70,71,10
4830,72,72,20
4830,73,80,10
4830,81,82,22
4831,1,18,22
4831,19,20,98
4831,21,21,9
4831,22,36,20
4831,37,41,18
4831,42,42,36
4831,43,43,1
4831,44,58,22
4831,59,59,8
4831,60,62,98
4831,63,75,22
4832,0,0,22
4832,1,59,18
4832,60,81,7
4832,82,87,19
4832,88,88,1
4832,89,93,9
4832,94,171,18
4832,172,174,2
4832,175,175,22
4832,176,180,2
4832,181,289,7
4832,290,300,2
4833,1,10,10
4833,11,12,22
4833,13,17,18
4833,18,18,11
4833,19,20,98
4833,21,33,18
4833,34,34,20
4833,35,36,22
4833,37,45,20
4834,1,15,12
4834,16,84,2
4834,85,92,12
4834,93,93,2
4834,94,120,12
4834,121,147,18
4835,1,15,18
4835,16,23,20
4835,24,31,19
4835,32,34,18
4835,35,35,9
4835,36,52,18
4835,53,61,7
4835,62,62,2
4835,63,65,7
4835,66,68,18
4835,69,80,7
4835,81,84,36
4835,85,85,2
4835,86,92,20
4835,93,100,18
4836,116,126,7
4836,127,169,20
4836,170,170,98
4836,171,200,2
4836,0,0,00
4836,1,47,20
4836,48,48,7
4836,49,51,20
4836,52,52,7
4836,53,92,20
4836,93,93,7
4836,94,112,20
4836,113,113,7
4836,114,115,20
4837,1,6,22
4837,7,79,20
4837,80,83,19
4837,84,85,22
4837,86,250,20
4838,1,21,98
4838,22,22,22
4838,23,23,00
4838,24,37,20
4838,38,41,00
4838,42,42,2
4838,43,47,20
4838,48,67,10
4839,0,0,98
4839,1,26,22
4839,27,48,7
4839,49,49,17
4839,50,94,7
4839,95,97,22
4839,98,168,98
4839,169,180,00
4839,181,181,1
4839,182,200,00
4840,1,47,20
4840,48,48,00
4840,49,61,20
4840,62,73,00
4840,74,74,20
4840,75,93,00
4840,94,101,20
4840,102,151,00
4840,152,165,98
4840,166,168,1
4840,169,187,98
4840,188,190,00
4840,191,200,19
4841,1,5,2
4841,6,59,20
4841,60,74,2
4841,75,75,20
4841,76,76,2
4841,77,92,20
4841,93,130,22
4841,131,141,2
4841,142,170,10
4841,171,200,20
4842,1,48,20
4842,49,49,2
4842,50,93,20
4842,94,94,2
4842,95,98,00
4842,99,117,7
4842,118,118,2
4842,119,120,51
4842,121,134,98
4842,135,200,7
4843,1,33,2
4843,34,37,20
4843,38,39,9
4843,40,53,98
4843,54,92,22
4843,93,96,20
4843,97,104,9
4843,105,124,2
4843,125,128,20
4843,129,129,2
4843,130,152,20
4843,153,163,2
4843,164,164,22
4843,165,166,20
4843,167,181,00
4843,182,200,2
4844,1,1,51
4844,2,22,2
4844,23,26,13
4844,27,33,24
4844,34,37,13
4844,38,38,4
4844,39,42,13
4844,43,43,17
4844,44,44,33
4844,45,59,17
4844,60,61,8
4844,62,86,16
4844,87,96,99
4844,97,97,16
4844,98,98,99
4844,99,111,16
4845,0,0,16
4845,1,1,18
4845,2,5,88
4845,6,43,51
4845,44,47,98
4845,48,53,51
4845,54,57,13
4845,58,77,99
4845,78,87,51
4845,88,92,13
4845,93,130,51
4846,1,33,51
4846,34,37,52
4846,38,38,99
4846,39,54,52
4846,55,113,51
4846,114,114,45
4846,115,116,98
4846,117,134,51
4847,1,8,52
4847,9,74,51
4847,75,79,16
4847,80,120,51
4847,121,130,52
4847,131,180,45
4847,181,181,51
4847,182,184,45
4847,185,250,51
4851,1,2,98
4851,3,7,24
4851,8,9,51
4851,10,17,24
4851,18,18,51
4851,19,25,24
4851,26,26,51
4851,27,31,24
4851,32,37,98
4851,38,73,51
4851,74,74,8
4851,75,81,13
4851,82,98,51
4851,99,106,24
4851,107,126,51
4851,127,127,52
4851,128,147,51
4848,1,48,24
4848,49,49,98
4848,50,81,24
4848,82,93,13
4848,95,116,2
4848,117,117,24
4848,118,118,18
4848,119,155,2
4848,156,156,98
4848,157,169,99
4848,170,200,13
4848,94,94,98
4849,1,8,88
4849,9,28,52
4849,29,29,24
4849,30,30,52
4849,31,31,24
4849,32,44,52
4849,45,47,2
4849,48,48,16
4849,49,49,98
4849,50,58,2
4849,59,59,45
4849,60,69,98
4849,70,88,52
4849,89,124,98
4849,125,125,52
4849,126,127,24
4849,128,129,02
4849,130,142,52
4849,143,143,45
4849,144,150,52
4849,151,151,99
4849,152,164,52
4849,165,167,45
4850,1,1,99
4850,2,4,4
4850,5,24,51
4850,25,27,4
4850,28,28,99
4850,29,29,4
4850,30,36,88
4850,37,37,98
4850,38,40,45
4850,41,62,51
4850,63,63,98
4850,64,64,49
4850,65,86,51
4850,87,90,45
4850,91,91,16
4850,92,92,13
4850,93,95,99
4850,96,130,51
4850,131,131,99
4850,132,134,51
4864,1,5,4
4864,6,39,98
4864,40,42,13
4864,43,68,4
4864,69,83,99
4864,84,88,2
4864,89,93,99
4864,94,103,98
4864,104,108,51
4864,109,111,15
4864,112,145,16
4864,146,154,17
4864,155,167,51
4852,1,55,51
4852,56,58,88
4852,59,59,13
4852,60,200,44
4853,0,0,51
4853,1,2,98
4853,3,21,52
4853,22,38,98
4853,39,39,52
4853,40,72,98
4853,73,73,88
4853,74,85,51
4853,86,86,45
4853,87,131,51
4853,132,132,45
4853,133,134,18
4853,135,138,16
4853,139,141,44
4853,142,160,45
4854,1,9,16
4854,10,10,98
4854,11,12,16
4854,13,34,98
4854,35,38,51
4854,39,40,8
4854,41,47,51
4854,48,73,98
4854,74,119,24
4854,120,121,51
4854,122,123,2
4854,124,124,20
4854,125,150,24
4855,1,36,2
4855,37,37,17
4855,38,59,98
4855,60,64,51
4855,65,72,88
4855,73,109,17
4855,110,120,24
4855,121,121,15
4855,122,124,88
4855,125,148,24
4855,149,150,17
4857,0,0,16
4857,1,26,45
4857,27,32,18
4857,33,60,45
4856,1,93,27
4856,94,150,52
4858,1,23,45
4858,24,24,38
4858,25,33,99
4858,34,36,98
4858,37,37,16
4858,38,42,24
4858,43,47,2
4858,48,49,99
4858,50,51,2
4858,52,53,99
4858,54,55,2
4858,56,57,99
4858,58,61,24
4858,62,75,4
4858,76,77,18
4858,78,92,16
4858,93,95,17
4858,96,105,16
4859,1,10,24
4859,11,66,45
4859,67,83,24
4859,84,100,45
4859,101,105,24
4859,106,109,45
4859,110,115,24
4859,116,116,45
4859,117,173,98
4859,174,200,24
4860,1,21,24
4860,22,22,52
4860,23,31,99
4860,32,32,45
4860,33,33,16
4860,34,41,45
4860,42,64,24
4861,1,3,51
4861,4,12,45
4861,13,13,51
4861,14,16,45
4861,17,18,16
4861,19,33,45
4861,34,45,16
4861,46,48,45
4861,49,49,16
4861,50,50,45
4861,51,51,16
4861,52,63,45
4861,64,72,24
4861,73,73,45
4861,74,75,24
4861,76,82,45
4861,83,83,16
4861,84,84,20
4861,85,86,45
4861,87,87,24
4861,88,122,45
4861,123,134,16
4862,1,1,88
4862,2,2,4
4862,3,7,13
4862,8,22,2
4862,23,28,45
4862,29,35,24
4862,36,37,16
4862,38,42,52
4862,43,43,44
4862,44,46,98
4862,47,47,52
4862,48,49,17
4862,50,51,52
4862,52,57,4
4862,58,60,17
4862,61,64,13
4862,65,65,17
4862,66,70,12
4862,71,71,9
4862,72,72,28
4862,73,86,13
4862,87,87,45
4862,88,92,2
4862,93,97,13
4862,98,98,20
4863,1,1,51
4863,2,81,24
4863,82,88,98
4863,89,121,21
4863,122,157,45
4863,158,158,51
4863,159,190,45
4863,191,201,4
4863,202,202,13
4865,0,0,16
4865,1,29,99
4865,30,30,46
4865,31,48,99
4865,49,49,4
4865,50,65,2
4865,66,94,51
4865,95,99,13
4865,100,106,51
4865,107,150,52
4866,0,0,52
4866,1,28,45
4866,29,32,16
4866,33,35,24
4866,36,43,45
4866,44,55,16
4866,56,56,88
4866,57,63,16
4866,64,89,51
4866,90,99,16
4866,100,103,12
4866,104,111,88
4866,112,134,16
