race_id,start_lap,end_lap,reason,comment,beneficiary_car_number,flag_state
5296,16,19,Spin,#8 Spin Turn 2 / Competition,None,2
5296,36,39,Accident,#9 Incident Turn 2,None,2
5296,47,50,Competition,Stage 1 Conclusion,None,2
5296,52,55,Spin,#42 Spin Turn 4,None,2
5296,66,69,Spin,#20 Spin Turn 2,15,2
5296,75,82,Unknown,"Precipitation [Red Flag: Lap 76, 19:05:18]",15,2
5296,104,107,Debris,Debris Turn 2,15,2
5296,122,126,Competition,Stage 2 Conclusion,3,2
5296,128,133,Accident,"#34, 38, 48 Incident Backstretch",None,2
5295,3,5,Accident,No. 31 Incident Turn 6,None,2
5298,57,60,Unknown,#9 Stopped on Track (Out of Fuel),99,2
5299,37,40,Competition,Stage 1 Conclusion,13,2
5299,96,104,Accident,"2, 3, 4, 5, 11, 12, 20, 21, 36, 45, 47, 54 Incident in Turn 4 [Red: 9:28]",None,2
5299,157,161,Accident,#14 and 41 Incident on the Backstretch,45,2
5300,117,122,Accident,"22, 23 Incident Turn 4",1,2
5300,180,191,Unknown,Light Power Outage in Turn 4,22,2
5300,217,221,Unknown,78 Stopped on Track ,47,2
5300,226,229,Accident,"2, 54 Incident Turn 2 ",7,2
5300,232,236,Competition,Stage 2 Conclusion,31,2
5300,311,316,Spin,51 Spin Turn 4 ,47,2
5300,320,327,Accident,"99, 21, 48 Incident Turn 1",19,2
5300,332,336,Accident,"8, 34, 38, 11, 20 Incident Frontstretch",None,2
5301,5,9,Accident,#19 Incident Turn 3,None,2
5301,64,69,Spin,#24 Spin Backstretch,14,2
5301,82,87,Competition,Stage 1 Conclusion,15,2
5301,109,113,Accident,#23 Incident Turn 2,38,2
5301,116,119,Accident,"#2, 34 Incident Turn 2",23,2
5301,129,132,Unknown,#14 Slow On Track,None,2
5301,167,171,Competition,Stage 2 Conclusion,2,2
5301,175,179,Accident,#21 Incident Turn 3,14,2
5301,262,266,Unknown,#17 Slow On Track,14,2
5302,70,76,Accident,Nos. 2 & 16 Incident Frontstretch,51,2
5302,107,113,Unknown,Precipitation,21,2
5302,127,140,Weather,Stage 1 Conclusion/Red Flag - Weather,16,2
5302,252,260,Competition,Stage 2 Conclusion,99,2
5302,263,271,Accident,"Nos. 7, 43, 22, 51, 31 & 77 Incident Turn 3",21,2
5302,363,369,Accident,No. 19 Incident Frontstretch,None,2
5303,43,48,Accident,#3 Incident Turn 3,31,2
5303,50,53,Accident,"#10, 48 Incident Turn 2",15,2
5303,55,58,Accident,#51 Incident Backstretch,None,2
5303,75,79,Accident,#8 Incident Turn 2,78,2
5303,82,86,Competition,Stage 1 Conclusion,None,2
5303,112,118,Accident,#7 Incident Turn 2,None,2
5303,167,171,Competition,Stage 2 Conclusion,78,2
5303,210,214,Unknown,#99 Stopped on Track,2,2
5303,244,247,Accident,#19 Incident Turn 2,99,2
5303,250,254,Accident,#5 Incident Turn 1,78,2
5303,257,261,Accident,"#12, 2, 38, 16, 45, 42 Incident Frontstretch",78,2
5304,61,65,Accident,"#1, 8, 20, 47 Incident Turn 3 / Stage 1 Conclusion",43,2
5304,122,125,Competition,Stage 2 Conclusion,42,2
5304,163,168,Accident,"#3, 6, 14, 16, 17, 21, 42, 54 Incident Frontstretch [Red Flag: 9:57]",11,2
5304,172,175,Debris,Debris On The Backstretch,2,2
5305,27,29,Competition,Stage 1 Conclusion ,47,2
5305,49,53,Accident,"Nos. 78, 7 Incident Turn 4",47,2
5305,77,78,Accident,"Nos. 11, 77 Incident Turn 17",34,2
5305,81,82,Accident,"Nos. 34, 43 Incident Turn 7",78,2
5305,86,87,Spin,No. 15 Spin,None,2
5305,95,96,Accident,No. 99 Incident Turn 8,47,2
5305,98,99,Unknown,No. 47 Stalled Turn 2,99,2
5306,66,71,Accident,#43 Incident on the Frontstretch,99,2
5306,82,86,Competition,Stage 1 Conclusion,43,2
5306,112,117,Accident,#42 Incident in Turn 2,16,2
5306,146,149,Accident,#48 Incident on the Frontstretch,78,2
5306,167,171,Competition,Stage 2 Conclusion,None,2
5306,211,215,Accident,#14 Incident in Turn 2,78,2
5306,218,222,Accident,#54 Incident in Turn 2 ,14,2
5307,78,85,Spin,#47 Spin Backstretch/Stage 1 Conclusion,34,2
5307,167,172,Competition,Stage 2 Conclusion,99,2
5307,214,221,Accident,#5 Incident Pit Road Entrance [Red Flag: 00:12:35],6,2
5307,223,229,Accident,"#15, 42, 6, 1 Incident Backstretch",48,2
5307,237,242,Accident,#11 Incident Turn 1,99,2
5308,105,111,Accident,"#3, 48, 21, 7 Incident Backstretch",99,2
5308,132,140,Competition,Stage 1 Conclusion,15,2
5308,217,225,Accident,"#20, 51 Incident Turn 4",45,2
5308,262,270,Competition,Stage 2 Conclusion,77,2
5308,274,284,Accident,"#22, 54, 6, 1, 38, 2, 34, 99 Incident Turn 3",47,2
5308,304,310,Accident,"#42, 54 Incident Turn 2",21,2
5308,324,332,Spin,#34 Spin Turn 2,77,2
5309,62,68,Competition,Stage 1 Conclusion,15,2
5309,110,116,Accident,#20 Incident Turn 3,2,2
5309,187,193,Competition,Stage 2 Conclusion,47,2
5309,276,281,Spin,#8 Spin Turn 4,9,2
5310,9,11,Unknown,Potential Fluid On Frontstretch,None,2
5310,21,25,Accident,"#1, 07, 11 Incident Frontstretch",None,2
5310,32,36,Competition,Stage 1 Conclusion,None,2
5310,42,45,Accident,"#7, 45, 48, 2, 21, 10 Incident Frontstretch",None,2
5310,62,66,Spin,#18 Spin Frontstretch / Stage 2 Conclusion,45,2
5310,90,94,Accident,#35 Incident Frontstretch,28,2
5310,120,123,Accident,"#8, 9 Incident Backstretch",18,2
5310,125,125,Accident,"#7, 1, 21 Incident Backstretch",None,2
5311,17,19,Competition,Competition Caution,None,2
5311,28,31,Accident,#08 Incident Turn 2,None,2
5311,37,41,Competition,Stage 1 Conclusion,None,2
5311,45,48,Accident,"#2, 8 Incident Backstretch",9,2
5311,63,65,Spin,#8 Spin Turn 2,7,2
5311,72,76,Competition,Stage 2 Conclusion,9,2
5311,87,90,Spin,#9 Spin Turn 4,None,2
5311,92,95,Accident,"#00, 10, 19 Incident Turn 2",9,2
5311,129,133,Spin,#43 Spin Turn 2,39,2
5311,135,138,Accident,"#18, 21, 2 Incident Backstretch",91,2
5312,4,6,Spin,No. 48 Spin Turn 2,None,2
5312,47,53,Competition,Stage 1 Conclusion,45,2
5312,75,78,Spin,No. 8 Spin Turn 4,51,2
5312,90,97,Spin,No. 45 Spin Turn 2 / Stage 2 Conclusion,4,2
5313,30,35,Debris,Debris,07,2
5313,40,43,Spin,#8 Spin Turn 3,53,2
5313,47,55,Competition,Stage 1 Conclusion,None,2
5313,57,62,Spin,#25 Spin Turn 3,74,2
5313,70,74,Accident,"#24, #92 Incident Turn 2",74,2
5313,85,88,Accident,"#1, #8 Incident Turn 2",74,2
5313,92,100,Competition,Stage 2 Conclusion,74,2
5313,140,147,Accident,#08 Incident Turn 1,24,2
5313,150,156,Spin,#2 Spin Turn 2,91,2
5313,172,176,Spin,#78 Spin Turn 2,07,2
5313,180,185,Accident,"#25, #26, #7 Incident Turn 4",44,2
5314,3,7,Accident,"Nos. 53, 66 Incident Frontstretch",None,2
5314,13,24,Accident,"Nos. 26, 4, 44 Incident Turn 3",None,2
5314,28,31,Accident,"Nos. 02, 27, 92 Incident Turn 1",None,2
5314,33,37,Debris,Debris on Frontstretch ,None,2
5314,41,47,Accident,"Nos. 91, 35 Incident Turn 4/ Stage 1 Conclusion ",None,2
5314,57,60,Spin,No. 91 Spin Turn 3,35,2
5314,63,66,Spin,No. 31 Spin Turn 1,91,2
5314,70,75,Accident,"Nos. 11, 24 Incident Turn 4",91,2
5314,79,86,Accident,"Nos. 7, 8, 51 Incident Backstretch / Stage 2 Conclusion",None,2
5314,118,123,Accident,"Nos. 35, 28 Incident Turn 1",2,2
5314,156,161,Accident,No. 31 Incident Turn 4,2,2
5315,9,9,Unknown,#07 Stopped Turn 1,None,2
5315,18,19,Unknown,#50 Stopped Turn 1,44,2
5315,22,22,Debris,Debris Turns 13 and 14,44,2
5315,29,29,Unknown,#25 Stopped Turn 1,None,2
5315,31,32,Unknown,#00 Stuck In Gravel Turn 4,38,2
5316,37,42,Competition,Competition Caution,4,2
5316,77,84,Competition,Stage 1 Conclusion,20,2
5316,152,161,Competition,Stage 2 Conclusion,28,2
5316,222,228,Unknown,#51 Stopped on Pit Road,43,2
5316,232,238,Accident,"#98, 9 Incident Turn 2",1,2
5316,240,244,Accident,"#7, 25, 15, 43, 45 Incident Turn 3",18,2
5317,38,43,Spin,#25 Spin Turn 4,91,2
5317,62,71,Competition,Stage 1 Conclusion,78,2
5317,88,100,Unknown,#74 Blown Engine Turn 1,25,2
5317,122,131,Competition,Stage 2 Conclusion,08,2
5317,136,142,Accident,"#43, 38 Incident Turn 1",None,2
5317,145,155,Accident,"#91, 07, 45, 28 Incident Backstretch",35,2
5317,163,168,Spin,#92 Spin Turn 2,43,2
5317,210,217,Accident,#51 Incident Turn 2,45,2
5317,223,232,Accident,"#98, 1, 19, 27 Incident Turn 2",43,2
5317,250,250,Unknown,,None,2
5318,27,31,Competition,Stage 1 Conclusion,None,2
5318,39,42,Accident,"10, 24, 31 and 78 Incident on the Backstretch",51,2
5318,49,54,Accident,"#02, 5 and 66 Incident on the Backstretch [Red Flag: 11:55]",31,2
5318,65,69,Accident,#18 Incident in Turn 3,38,2
5318,76,79,Accident,"#1, 9, 98 Incident in Turn 1",38,2
5318,83,89,Accident,#20 Incident on the Frontstretch,9,2
5318,95,98,Accident,#8 and 21 Incident in Turn 4  ,9,2
5318,102,107,Accident,"#1, 7, 8 and 10 Incident in Turn 3",9,2
5318,112,114,Accident,"#11, 26, 39 and 98 Incident in Turn 3",10,2
5318,116,119,Accident,#22 Incident in Turn 4,19,2
5319,7,9,Spin,#51 Spin Turn 2,None,2
5319,21,24,Competition,#78 Stopped Turn 2/Competition ,None,2
5319,47,53,Competition,Stage 1 Conclusion,35,2
5319,64,69,Accident,"#48, 24 Incident Turn 2",53,2
5319,92,99,Competition,Stage 2 Conclusion,6,2
5319,102,106,Accident,"#2, 18 Incident Turn 3",08,2
5320,5,7,Spin,No. 18 Spin Turns 1-2,None,2
5320,40,43,Spin,No. 27 Spin Turn 3,None,2
5320,47,52,Competition,Stage 1 Conclusion,27,2
5320,55,58,Accident,"Nos. 8, 31 Incident Turn 4",18,2
5320,62,66,Accident,"Nos. 44, 48, 78 Incident Frontstretch",08,2
5320,68,75,Accident,"Nos. 20, 2, 21, 19, 16, 11, 25, 43, 51, 9, 77 Incident Turn 4",44,2
5320,81,84,Spin,No. 43 Spin Turn 4,44,2
5320,92,98,Competition,Stage 2 Conclusion,27,2
5320,126,131,Debris,Debris Backstretch,2,2
5320,137,140,Spin,No. 28 Spin Turn 2,31,2
5322,22,31,Competition,"Competition Caution [Red Flag: Lap 26, 26:42]",02,2
5322,47,55,Competition,"Stage 1 Conclusion [Red Flag: Lap 48, 9:18:52]",07,2
5322,92,97,Competition,Stage 2 Conclusion,38,2
5322,129,134,Accident,Incident Turn 2 No. 1,38,2
5323,20,23,Accident,#07 Incident in Turn 3,None,2
5323,27,27,Competition,Stage 1 Conclusion,66,2
5323,52,52,Competition,Stage 2 Conclusion,4,2
5323,69,70,Accident,#98 Incident in Turn 9,20,2
5323,74,75,Unknown,,26,2
5321,22,26,Unknown,#8 Stopped On Track,38,2
5321,62,64,Accident,#45 Incident Turn 10,39,2
5324,2,8,Accident,"#29, 39, 7, 27, 07 Incident Turn 2",None,2
5324,10,14,Accident,"#21, 27 Incident Turn 4",None,2
5324,19,21,Accident,"#43, 91 Incident Turn 4",None,2
5324,47,52,Competition,Stage 1 Conclusion,35,2
5324,54,59,Accident,"#77, 21, 19, 10 Incident Turn 2",43,2
5324,62,65,Accident,#24 Incident Turn 2,53,2
5324,70,75,Accident,"#9, 2, 18 Incident Turn 2",None,2
5324,92,97,Competition,Stage 2 Conclusion,9,2
5324,105,109,Accident,"#26, 48 Incident Turn 4",08,2
5324,184,188,Spin,#91 Spin Turn 4,27,2
5324,190,194,Accident,"#8, 16 Incident Turn 2",26,2
5337,6,9,Unknown,Possible fluid on track,None,2
5337,18,21,Spin,No. 34 Spin Turn 1,92,2
5337,25,25,Weather,Weather - Lightning ,92,2
5326,29,34,Accident,No. 48 Incident Turn 2,44,2
5326,42,46,Competition,Stage 1 Conclusion ,48,2
5326,52,56,Accident,Nos. 20 & 31 Incident Turn 4,4,2
5326,64,71,Accident,No. 44 Incident Turn 4,35,2
5326,82,86,Competition,Stage 2 Conclusion,07,2
5326,89,96,Accident,"Nos. 19, 78, 98, 45, 36, 92, 1, 02. 9, & 6 Incident Backstretch",07,2
5326,102,108,Unknown,No. 36 Stopped on Track,45,2
5326,162,167,Spin,No. 21 Spin Turn 4 ,26,2
5327,43,54,Spin,#38 Spin Backstretch / Stage 1 Conclusion,02,2
5327,67,70,Unknown,#66 Stopped On Pit Road ,4,2
5327,72,81,Accident,"Nos. 48, 91, 78, 51, 08, 02, 7, 35, 38 Incident Fronstretch ",None,2
5327,86,88,Accident,#24 Incident Turn 2,43,2
5327,92,97,Competition,Stage 2 Conclusion,08,2
5327,103,107,Accident,"#98, 10 Incident Frontstretch",35,2
5327,161,167,Spin,#28 Spin Turn 4,21,2
5327,192,196,Spin,#31 Spin Turn 1,98,2
5327,198,204,Accident,"#1, 19, 24 Incident Turn 2",43,2
5327,206,206,Accident,"#2, 00 Incident Frontstretch",None,2
5328,22,25,Competition,Stage 1 Conclusion,None,2
5328,42,45,Competition,Stage 2 Conclusion,45,2
5328,47,50,Accident,"Incident frontstretch: 20, 00, 18, 16, 17",45,2
5328,81,84,Accident,"7, 35 Incident Turn 2",45,2
5328,87,90,Accident,19 Incident Turn 2,51,2
5328,92,92,Accident,"8, 39 Incident Turn 2 ",None,2
5325,11,12,Unknown,#07 Stalled in Turn 6,None,2
5325,22,24,Accident,#16 Incident in Turn 1,28,2
5325,26,27,Unknown,#98 Stalled on the Track,28,2
5325,33,33,Unknown,Fluid on the Track,28,2
5325,36,36,Competition,Stage 2 Conclusion,28,2
5325,40,41,Accident,#08 Incident in Turn 1,39,2
5325,43,44,Accident,"#00, 8, 10, and 18 Incident in Turn 5",28,2
5325,46,47,Unknown,Fluid on the Track [Red Flag: 9:47],None,2
5330,6,9,Spin, #26 Spin Turn 4,None,2
5330,12,16,Accident,"#08, 18, 19, 20, 77 Incident Backstretch",26,2
5330,20,23,Accident,#08 Incident Turn 2,77,2
5330,32,36,Competition,Stage 1 Conclusion,None,2
5330,40,42,Accident,"#24, 38 Incident Turn 1",74,2
5330,62,66,Competition,Stage 2 Conclusion,74,2
5330,114,118,Accident,#35 Incident Turn 3,28,2
5329,8,11,Weather,Weather - Lightning ,None,2
5329,28,30,Unknown,No. 53 Car Stopped on Track Turn 17,6,2
5329,45,46,Unknown,No. 34 Stopped on Track,None,2
5331,22,26,Unknown,#43 Stalled on Track,28,2
5331,32,33,Debris,Debris in the Inner Loop,24,2
5331,47,50,Accident,#96 Incident Turn 7,16,2
5331,77,78,Unknown,#31 Stuck in the Gravel,11,2
5331,80,84,Accident,"#26, 7, 9, 17, 4, 10, 25 Incident Turn 5",4,2
5332,32,36,Competition,Stage 1 Conclusion,None,2
5332,43,50,Accident,"#4, 7, 9, 10, 24, 25, 26, 38, 39, 53, 78, 91 Incident on the Frontstretch",None,2
5332,62,66,Competition,Stage 2 Conclusion,35,2
5332,93,98,Accident,"#22, 44, 43, 10 Incident on the Frontstretch",27,2
5332,100,103,Accident,"02, 07, 1, 11, 16, 18, 19, 20 and 21 Incident on the Frontstretch",35,2
5332,105,108,Accident,"#02, 8, 19, 20, 22, 25, 51 and 92 Incident on the Backstretch",22,2
5333,13,16,Accident,18 Incident Turn 4 ,None,2
5333,44,50,Debris,Debris Turn 1,02,2
5333,56,59,Debris,Debris Frontstretch,18,2
5333,92,96,Competition,Stage 2 Conclusion,53,2
5333,104,108,Accident,"51, 28 Incident Frontstretch",4,2
5333,133,137,Spin,39 Spin Turn 4,51,2
5333,143,146,Spin,48 Spin Turn 4,39,2
5334,2,5,Accident,"#38, 78 Incident Turn 1",None,2
