race_id,start_lap,end_lap,reason,comment,beneficiary_car_number,flag_state
5551,51,54,Accident,"#87, 99 incident turn 19",5,2
5551,79,82,Accident,"#3, 11 incident turn 6A",5,2
5549,5,9,Spin,#78 Spin Backstretch,None,2
5549,11,14,Accident,"#4, 34, 41, 47 Incident Backstretch",None,2
5549,62,71,Competition,Stage 1 Conclusion,10,2
5549,93,98,Accident,#71 Incident Turn 4,51,2
5549,100,112,Accident,"#6, 77, 35, 7, 19, 41, 88, 3 Incident Turn 2",78,2
5549,187,194,Competition,Stage 2 Conclusion,43,2
5549,216,223,Accident,"#78, 99 Incident Backstretch",10,2
5549,268,276,Debris,Debris,54,2
5549,291,295,Unknown,Possible Fluid On Track,45,2
5549,306,310,Accident,#54 Incident Turn 4,34,2
5548,34,40,Unknown,Tire on racetrack,51,2
5548,82,88,Competition,Stage 1 Conclusion,54,2
5548,108,112,Spin,#88 spin backstretch ,12,2
5548,114,119,Unknown,Tire on racetrack,11,2
5548,148,152,Accident,"#34, 47 incident turn 4",54,2
5548,167,173,Competition,Stage 2 Conclusion,51,2
5548,189,194,Accident,#51 incident turn 3,34,2
5548,196,200,Accident,"#12, 43, 4, 3, 23, 47, 16 incident backstretch",19,2
5548,244,248,Accident,#4 incident turn 2,None,2
5583,71,75,Spin,#20 Spin Frontstretch,43,2
5583,82,88,Competition,Stage 1 Conclusion,20,2
5583,167,173,Competition,Stage 2 Conclusion,22,2
5583,209,216,Unknown,Possible Fluid On Track,8,2
5553,32,39,Debris,Debris Turn 4,66,2
5553,72,78,Accident,No. 17 Incident Frontstretch,66,2
5553,82,92,Competition,Stage 1 Conclusion,17,2
5553,123,131,Unknown,No. 50 Stopped Turn 1,66,2
5553,182,193,Competition,Stage 2 Conclusion,47,2
5553,202,207,Accident,"Nos. 35, 2 Incident Turn 1",88,2
5553,276,286,Spin,No. 88 Spin Turn 4,43,2
5553,299,306,Accident,"Nos. 54, 38, 45 Incident Turn 2",17,2
5553,310,315,Accident,"Nos. 17, 4 Incident Turn 2",47,2
5553,318,325,Accident,"Nos. 19, 22 Incident Turn 2",42,2
5558,5,8,Accident,#5 incident backstretch,None,2
5558,25,29,Accident,#77 incident turn 3,None,2
5558,83,88,Accident,"#35, 77 incident frontstretch",None,2
5558,92,98,Competition,Stage 1 Conclusion,77,2
5558,139,143,Debris,Debris turn 4,17,2
5558,187,193,Competition,Stage 2 Conclusion,47,2
5558,196,201,Accident,"#21, 45 incident backstretch",35,2
5558,291,295,Accident,"#23, 5 incident backstretch",23,2
5550,127,142,Competition,Stage 1 Conclusion,60,2
5550,179,188,Accident,"#51, 88 Incident Turn 2",60,2
5550,252,265,Competition,Stage 2 Conclusion,60,2
5555,44,51,Accident,"#12, 6, 8, 17, 48 incident frontstretch",None,2
5555,53,56,Accident,"#11, 20, 17 incident backstretch",8,2
5555,62,66,Competition,Stage 1 Conclusion,None,2
5555,122,126,Competition,Stage 2 Conclusion,99,2
5554,21,25,Spin,#4 Spins Turn 2,66,2
5554,76,87,Spin,#11 Spins Turn 1,62,2
5554,89,93,Accident,"#19, 35 Incident Frontstretch",66,2
5554,126,131,Accident,#21 Incident Turn 4,62,2
5554,163,171,Debris,Debris Turn 4,66,2
5554,173,178,Accident,"#23, 48, 16, 4, 66, 41 Incident Backstretch",17,2
5554,220,225,Accident,#62 Incident Backstretch,51,2
5554,230,234,Accident,#8 Incident Turn 4,41,2
5554,238,244,Accident,"#60, 77, 51 Incident Backstretch",19,2
5554,248,252,Accident,"#2, 6, 8, 41 Incident Backstretch",77,2
5554,255,257,Spin,#45 Spin Turn 1,41,2
5554,266,269,Accident,#71 Incident Turn 2,77,2
5557,8,10,Unknown,No. 16 Fluid Turn 4,None,2
5557,82,88,Competition,Stage 1 Conclusion,34,2
5557,167,173,Competition,Stage 2 Conclusion,4,2
5557,196,200,Accident,No. 6 Incident Turn 1,42,2
5557,202,206,Accident,"Nos. 51, 99, 10 Incident Turn 2",23,2
5557,208,212,Accident,"Nos. 8, 4, 21 Incident Backstretch",88,2
5557,214,218,Accident,"Nos. 7, 43, 23, 67, 71 Incident Turn 2",47,2
5561,52,58,Unknown,All-Star Caution,66,2
5561,79,83,Accident,"#35, 71 Incident Turn 3",34,2
5562,58,63,Accident,#99 Incident Backstretch,42,2
5562,102,108,Unknown,All-Star Caution,None,2
5562,114,120,Accident,"#1, 2, 48 Incident Backstretch",None,2
5562,177,182,Accident,#6 Incident Turn 3,51,2
5562,217,222,Unknown,Promoter's Caution,2,2
5563,43,51,Spin,#5 spin frontstretch ,84,2
5563,99,107,Accident,#48 incident turn 4 / Stage 1 Conclusion,51,2
5563,113,117,Accident,"#41, 84, 87 incident turn 4",35,2
5563,202,208,Competition,"Stage 2 Conclusion [Red Flag: Lap 202, 2:08]",5,2
5563,238,243,Accident,#38 incident backstretch,6,2
5563,247,251,Accident,"#5, 7, 99, 19, 12 incident turn 4",21,2
5563,302,307,Competition,Stage 3 Conclusion,47,2
5563,309,313,Accident,"#17, 77 incident backstretch",22,2
5568,92,97,Competition,Stage 1 Conclusion,35,2
5568,107,111,Accident,"No. 47, 77 Incident Turn 4",23,2
5568,114,118,Accident,"Nos. 4, 5, 48 Incident Turn 3",44,2
5568,120,123,Accident,"Nos. 20, 43 Incident Turn 1",44,2
5568,132,136,Accident,"Nos. 6, 67 Incident Frontstretch",45,2
5568,187,192,Competition,Stage 2 Conclusion,44,2
5568,195,198,Accident,No. 60 Incident Turn 1,66,2
5573,47,52,Competition,Stage 1 Conclusion,99,2
5573,61,65,Accident,"#4, 42 Incident Turn 2",None,2
5573,68,70,Accident,"#2, 19, 41, 48, 99 Incident Turn 2 [Red Flag 0:11:32]",None,2
5573,73,77,Accident,#42 Incident Turn 4,None,2
5573,110,113,Accident,#12 Incident Turn 4,20,2
5573,122,126,Competition,Stage 2 Conclusion,12,2
5573,147,151,Accident,#34 Incident Turn 2,12,2
5552,2,4,Unknown,Precipitation,None,2
5552,8,9,Accident,"#7, 19, 38, 9, 8, 5, 16, 34 incident turn 1",None,2
5552,22,24,Competition,Stage 1 Conclusion,19,2
5552,33,34,Accident,#11 incident turn 10,19,2
5552,47,49,Competition,Stage 2 Conclusion,7,2
5552,66,68,Unknown,#77 stalled on track,38,2
5570,32,35,Competition,Stage 1 Conclusion,51,2
5570,43,48,Accident,#35 Incident Turn 1,44,2
5570,56,60,Debris,Debris Turn 2,None,2
5570,78,80,Debris,Debris Frontstretch,None,2
5570,84,87,Accident,"#20, 88, 10, 8 Incident Turn 2",None,2
5570,97,100,Competition,Stage 2 Conclusion,20,2
5570,126,130,Spin,#88 Spin Turn 1,None,2
5576,37,48,Unknown,Precipitation [Red Flag: 14:34],66,2
5576,58,68,Accident,"Nos. 3, 12, 20, 23, 16 Incident Turn 4 / Stage 1 Conclusion",66,2
5576,70,76,Accident,"Nos. 1, 60, 22, 24, 99, 77, 60, 5, 19, 01, 11, 51, 6, 4, 7, 2, 21, 41, 48, 8, 43, 78, 3 Incident Backstretch",None,2
5576,111,117,Accident,"Nos. 35, 34 Incident Frontstretch",77,2
5576,162,168,Competition,Stage 2 Conclusion,23,2
5576,177,181,Accident,"Nos. 42, 54, 88 Incident Turn 4",3,2
5576,186,190,Accident,No. 23 Incident Backstretch,47,2
5576,196,200,Spin,No. 43 Spin Turn 4,47,2
5576,204,207,Spin,No. 66 Spin Frontstretch,71,2
5576,228,232,Accident,No. 7 Incident Turn 3,71,2
5569,4,6,Unknown,"#77, 6, 99, 34, 3, 13, 35, 16 turn 11 [Red Flag: Lap 4, 14:42]",None,2
5569,22,24,Competition,Stage 1 Conclusion,17,2
5569,32,33,Unknown,#21 stalled on track,None,2
5569,47,48,Competition,Stage 2 Conclusion,None,2
5569,61,62,Unknown,Spectator medical emergency,10,2
5569,65,66,Unknown,#2 stalled on track,12,2
5569,75,75,Accident,#51 incident turn 6,None,2
5565,27,29,Competition,Stage 1 Conclusion,None,2
5565,57,59,Competition,Stage 2 Conclusion,77,2
5565,63,65,Unknown,#12 Stopped On Track,None,2
5565,97,99,Debris,Debris Turn 4,None,2
5565,101,103,Unknown,#4 Stopped Turn 7,12,2
5565,105,106,Accident,#47 Incident Turn 8,51,2
5556,37,42,Competition,Competition Caution,51,2
5556,122,128,Competition,Stage 1 Conclusion,99,2
5556,252,259,Competition,Stage 2 Conclusion,3,2
5556,261,265,Spin,No. 20 Spin Turn 3,7,2
5556,338,343,Unknown,Rain,24,2
5556,385,392,Accident,No. 1 Incident Backstretch / Rain [Red Flag: 00:56:23],22,2
5556,395,399,Accident,"No. 4, 20, 24 Incident Frontstretch",7,2
5556,401,405,Accident,"No. 38, 60 Incident Backstretch",10,2
5571,19,22,Accident,Incident No. 1 Turn 3,None,2
5571,52,55,Competition,Stage 1 Conclusion ,66,2
5571,91,96,Accident,Incident No. 43 Turn 3,34,2
5571,102,105,Competition,Stage 2 Conclusion,2,2
5571,156,161,Weather,Weather - Precipitation,78,2
5571,163,166,Accident,"Incident No. 38, 20, 45, 22 & 62 Backstretch",41,2
5566,72,79,Competition,Stage 1 Conclusion,8,2
5566,171,176,Accident,#88 Incident Turn 2,24,2
5566,181,185,Spin,#51 Spin Frontstretch,1,2
5566,204,208,Accident,"#10, 34 Incident Turn 2",38,2
5566,212,219,Competition,Stage 2 Conclusion,34,2
5566,222,227,Spin,#11 Spins Turn 4,88,2
5566,230,235,Accident,"#77, 38 Incident Turn 2",35,2
5566,244,249,Accident,"#43, 19 Incident Frontstretch",51,2
5566,254,260,Accident,"#19, 20, 45 Incident Turn 2",4,2
5566,264,268,Accident,"#88, 8 Incident Frontstretch",4,2
5566,272,276,Spin,#10 Spin Frontstretch,23,2
5566,282,286,Debris,Debris Turn 3,23,2
5510,7,11,Accident,"#20, 1, 10, 25, 44, 88 Incident Backstretch",None,2
5510,21,25,Debris,Debris,44,2
5510,32,36,Competition,Stage 1 Conclusion,None,2
5510,60,65,Accident,"#48, 00 Incident Frontstretch / Stage 2 Conclusion",44,2
5510,88,95,Accident,"#5, 91 Incident Frontstretch",None,2
5510,114,117,Accident,"#19, 42, 8, 7, 32 Incident Turn 2",07,2
5510,120,124,Accident,"#88, 18, 4, 16, 71, 8, 35 Incident Backstretch",42,2
5510,126,126,Accident,"#39, 42, 91, 7, 27, 32, 70, 11 Incident Frontstretch",None,2
5511,7,11,Unknown,#26 Stopped On The Track,None,2
5511,47,53,Competition,Stage 1 Conclusion,53,2
5511,92,98,Competition,Stage 2 Conclusion,53,2
5511,108,113,Accident,#92 Incident Turn 2,74,2
5511,119,123,Accident,"#31, 51, 54, 88 Incident Turn 2",74,2
5511,127,131,Accident,#20 Incident Turn 3,92,2
5511,143,150,Accident,"#41, 42, 44, 48, 88 Incident Turn 3",20,2
5511,155,160,Debris,Debris Turn 1 ,92,2
5514,5,6,Accident,No. 14 incident turn 6A,None,2
5514,19,24,Competition,No. 35 stalled on track / Stage 1 Conclusion,32,2
5514,30,31,Unknown,Tire pack repair,None,2
5514,42,45,Competition,Stage 2 Conclusion,None,2
5513,47,54,Competition,Stage 1 Conclusion,42,2
5513,57,61,Unknown,#42 Stopped On Pit Road,5,2
5513,63,71,Accident,"#21, 26, 00 Incident Turn 3",91,2
5513,92,99,Competition,Stage 2 Conclusion,31,2
5513,148,154,Accident,#74 Incident Turn 1,28,2
5513,198,206,Accident,#07 Incident Turn 4,45,2
5512,2,5,Accident,"#4, 18 incident backstretch",None,2
5512,47,53,Competition,Stage 1 Conclusion,44,2
5512,92,98,Competition,Stage 2 Conclusion,21,2
5540,18,23,Unknown,Possible Fluid On Track,None,2
5540,31,33,Spin,#5 Spin Turn 4,None,2
5540,38,41,Spin,#19 Spin Turn 4,5,2
5540,47,53,Competition,Stage 1 Conclusion,None,2
5540,92,96,Competition,Stage 2 Conclusion,71,2
5540,194,199,Spin,#54 Spin Frontstretch,2,2
5516,55,67,Accident,"Nos. 17, 25 Incident Turn 2 / Stage 1 Conclusion",31,2
5516,82,88,Spin,No. 14 Spin Frontstretch,99,2
5516,96,101,Spin,No. 26 Spin Turn 1,70,2
5516,122,132,Competition,Stage 2 Conclusion,24,2
5516,141,147,Accident,"Nos. 25, 70 Incident Turn 2",14,2
5516,155,160,Accident,"Nos. 1, 41 Incident Frontstretch",53,2
5516,177,183,Spin,No. 88 Spin Turn 2,28,2
5516,192,197,Spin,No. 07 Spin Turn 2,35,2
5516,201,208,Spin,No. 25 Spin Turn 4,71,2
5516,211,215,Spin,No. 26 Spin Turn 2,71,2
5516,218,228,Accident,"Nos. 1, 2 Incident Turn 1",17,2
5516,233,238,Accident,"Nos. 48, 16, 91, 28, 11, 25 Incident Backstretch [Red Flag: 00:11:27]",17,2
5516,243,248,Accident,"No. 18, 88, 51 Incident Turn 4",07,2
5516,250,254,Spin,No. 99 Spin Turn 2,88,2
5520,23,28,Debris,Debris turn 1,35,2
5520,47,53,Competition,Stage 1 Conclusion,None,2
5520,92,98,Competition,Stage 2 Conclusion,07,2
5520,113,117,Accident,"#10, 54 incident frontstretch",27,2
5520,119,123,Accident,"#14, 71 incident turn 3",54,2
5520,130,135,Accident,"#70, 42, 28 incident turn 2",35,2
5530,4,8,Debris,Debris Frontstretch,None,2
5530,77,82,Accident,"#00, 44 Incident Turn 4 [Red Flag 14:08]",27,2
5530,87,96,Competition,Stage 1 Conclusion,99,2
5530,172,181,Competition,Stage 2 Conclusion,16,2
5530,213,225,Accident,"#18, 45 Incident Turn 4",11,2
5515,14,17,Accident,#45 Incident Backstretch,None,2
5515,53,58,Accident,"#18, 33, 53 Incident Turn 1",14,2
5515,62,70,Competition,Stage 1 Conclusion,35,2
5515,110,117,Accident,"#00, 19 Incident Turn 4",14,2
5515,122,128,Competition,Stage 2 Conclusion,39,2
5515,130,134,Accident,"#11, 18 Incident Turn 4",33,2
5515,139,143,Spin,#35 Spin Turn 2,88,2
5515,149,153,Accident,#07 Incident Backstretch,88,2
5515,159,164,Accident,#19 Incident Backstretch,07,2
5515,182,188,Accident,"#28, 51, 71 Incident Backstretch",14,2
5515,228,232,Accident,#31 Incident Turn 4,07,2
5515,236,240,Accident,"#10, 33, 91 Incident Turn 3",28,2
5515,242,246,Accident,"#1, 7, 16, 20, 39, 48 Incident Turn 1 [Red Flag: 2:59]",28,2
5515,249,254,Accident,"#27, 88 Incident Turn 2 [Red Flag: 5:38]",39,2
5518,27,31,Competition,Stage 1 Conclusion,42,2
5518,52,56,Competition,Stage 2 Conclusion,None,2
5518,80,85,Accident,"#35, 8, 39, 4 incident turn 1",07,2
5518,102,107,Accident,"#19, 32, 20, 24 incident backstretch",11,2
5518,113,113,Accident,"#2, 88 incident backstretch",None,2
5517,3,6,Spin,#71 Spin Turn 4,None,2
5517,8,11,Accident,"#70, 07 Incident Frontstretch",None,2
5517,22,25,Spin,Competition / #91 Spin Frontstretch,None,2
5517,47,53,Competition,Stage 1 Conclusion,07,2
5517,89,97,Accident,#5 Incident Backstretch / Stage 2 Conclusion,27,2
5517,99,103,Accident,"#14, 32, 45, 42, 11, 19, 54, 1, 4, 07, 31, 41 Incident Frontstretch",None,2
5517,105,112,Accident,"#00, 17, 2 Incident Backstretch",8,2
5517,157,163,Accident,"#5, 7 Incident Frontstretch",18,2
5517,189,193,Accident,#17 Incident Turn 3,99,2
5517,197,200,Accident,"#8, 21 Incident Frontstretch",4,2
5517,202,206,Accident,#51 Incident Turn 2,1,2
5521,20,23,Spin,#5 Spin Turn 2,None,2
5521,28,31,Unknown,#45 Stalled Turn 4,5,2
5521,47,52,Competition,Stage 1 Conclusion,5,2
5521,92,98,Competition,Stage 2 Conclusion,31,2
5521,149,154,Debris,Debris on the Frontstretch,41,2
5521,158,162,Accident,#41 Incident Turn 3,10,2
5521,180,183,Accident,#1 Incident Turn 4,3,2
5521,185,188,Accident,"#2, 20, 25, 31, 39, 48 Incident Turn 1",18,2
5521,190,194,Accident,"#32, 53 Incident Turn 1 ",5,2
5521,197,203,Accident,"#20, 28, 70 Incident Backstretch",1,2
5521,205,205,Accident,"#27, 44 Incident Frontstretch",None,2
5526,37,41,Accident,"No. 4, 28 Incident Turn 4",07,2
5526,46,53,Spin,No. 17 Spin Turn 2 / Stage 1 Conclusion,None,2
5526,62,65,Accident,No. 31 Incident Frontstretch,None,2
5526,92,98,Competition,Stage 2 Conclusion,None,2
5526,100,109,Accident,"No. 5, 11, 16, 18, 20, 28, 42, 71 Incident Frontstretch",None,2
5526,136,140,Accident,"No. 8, 18 Incident Backstretch",31,2
5525,4,5,Accident,#41 incident turn 10,None,2
5525,22,25,Competition,Stage 1 Conclusion,None,2
5525,42,46,Competition,Stage 2 Conclusion,70,2
5525,48,51,Accident,"#00, 1, 4, 8, 18, 19, 20, 28, 35, 39, 41, 70, 88 incident turn 3",42,2
5525,60,61,Accident,#2 incident turn 15,71,2
5528,5,7,Spin,#10 Spin Turn 3,None,2
5528,9,13,Unknown,Possible Fluid On Track From #19,None,2
5528,27,31,Competition,Stage 1 Conclusion,07,2
5528,34,37,Accident,"#18, 21, 20, 10, 07 Incident Turn 2",None,2
5528,42,45,Spin,#70 Spin Turn 1,00,2
5528,52,56,Competition,Stage 2 Conclusion,10,2
5528,72,75,Spin,#14 Spin Turn 2,10,2
5528,80,83,Accident,"#71, 26 Incident Turn 2",14,2
5528,85,87,Accident,"#48, 54, 00 Incident Turn 2",21,2
5528,91,94,Spin,#28 Spin Turn 2,48,2
5533,5,15,Accident,"No. 16, 11, 31, 18, 4 Incident Turn 4",None,2
5533,35,40,Weather,Weather [Red Flag: 1:18:55],31,2
5533,42,54,Accident,"Nos. 2, 32, 00, 27, 7, 8, 39, 16, 24, 48 Incident Backstretch / Stage 1 Conclusion",31,2
5533,69,73,Spin,No. 48 Spin Frontstretch,27,2
5533,82,85,Accident,"No. 25, 70, 10 Incident Backstretch",16,2
5533,87,93,Spin,No. 51 Spin Turn 2 / Stage 2 Conclusion,16,2
5533,127,130,Spin,No. 91 Spin Turn 4,45,2
5533,136,139,Debris,Debris Fronstretch,53,2
5533,153,156,Debris,Debris Turn 2,21,2
5527,6,8,Accident,#19 incident turn 6,39,2
5527,15,18,Accident,#45 incident turn 4 / Stage 1 Conclusion,14,2
5527,26,28,Debris,Debris turn 7,42,2
5527,32,34,Competition,Stage 2 Conclusion,99,2
5527,36,37,Debris,Debris turn 2,99,2
5527,46,48,Accident,#35 incident turn 6,99,2
5523,22,24,Competition,Stage 1 Conclusion,91,2
5523,47,50,Competition,Stage 2 Conclusion,None,2
5519,47,54,Competition,Stage 1 Conclusion,11,2
5519,92,99,Competition,Stage 2 Conclusion,45,2
5519,133,134,Unknown,,70,2
5529,4,6,Spin,Spin No. 25 Turn 2,None,2
5529,32,36,Competition,Stage 1 Conclusion ,35,2
5529,62,66,Competition,Stage 2 Conclusion,53,2
5529,68,73,Accident,Incident No. 1 Turn 2,35,2
5529,82,86,Weather,Weather,74,2
5529,92,96,Accident,[Weather: Rain - Red Flag 12:01] Incident No. 21 & 19 Turn 3,20,2
5524,3,8,Accident,"#21, 39 Incident Turn 2",None,2
5524,62,70,Competition,Stage 1 Conclusion,71,2
5524,91,96,Accident,"#42, 71 Incident Turn 4",21,2
5524,122,129,Competition,Stage 2 Conclusion,71,2
5524,140,144,Accident,"#17, 26 Incident Turn 4",28,2
5524,203,212,Accident,#10 Incident Turn 4,26,2
5524,215,220,Spin,#7 Spin Turn 2,21,2
5524,224,233,Accident,#20 Incident Turn 2,51,2
5524,250,250,Spin,#14 Spin Turn 2,None,2
5485,5,9,Accident,"#45, 38 Incident Frontstretch",None,2
5485,17,19,Accident,"#5, 17 Incident Frontstretch",None,2
5485,22,25,Competition,Stage 1 Conclusion,88,2
5485,42,45,Competition,Stage 2 Conclusion,6,2
5485,50,55,Spin,#26 Spin Turn 1,5,2
5485,71,75,Accident,#95 Incident Frontstretch,6,2
5485,84,88,Accident,"#02, 07, 5, 71, 88, 91, 99 Incident Backstretch",9,2
5485,100,100,Accident,"#34, 15, 19, 7, 13, 44, 38 Incident Turn 4",None,2
5486,32,37,Competition,Stage 1 Conclusion,2,2
5486,62,67,Competition,Stage 2 Conclusion,76,2
5486,75,85,Accident,"#02, 1, 18, 19, 71, 77 Incident Frontstretch [Red Flag: 00:12:55]",98,2
5486,108,112,Debris,Debris Turn 1,34,2
5487,27,37,Competition,"Precipitation / Stage 1 Conclusion [Red Flag: Lap 34, 55:51]",22,2
5487,62,71,Competition,"Stage 2 Conclusion [Red Flag: Lap 70, 19:42]",22,2
5487,85,90,Spin,#45 spin turn 4,1,2
5487,94,100,Accident,#91 incident turn 4,33,2
5489,2,6,Accident,"#17, 99 Incident Turn 2",None,2
5489,32,37,Competition,Stage 1 Conclusion,76,2
5489,62,67,Competition,Stage 2 Conclusion,76,2
5489,91,95,Accident,"#07, 34 Incident Turn 2",26,2
5490,14,19,Spin,No. 67 Spin Frontstretch,2,2
5490,25,31,Spin,No. 34 Spin Turn 4,67,2
5490,52,61,Competition,Stage 1 Conclusion,33,2
5490,102,112,Competition,Stage 2 Conclusion,5,2
5490,116,120,Spin,No. 66 Spin Turn 2,90,2
5490,149,154,Accident,No. 7 Incident Turn 2,91,2
5490,159,165,Accident,"Nos. 66, 44, 7 Incident Turn 2",81,2
5490,168,173,Accident,No. 11 Incident Turn 1,90,2
5490,180,185,Accident,"Nos. 91, 15, 9 Incident Turn 3",44,2
5490,188,192,Accident,"Nos. 98, 45 Incident Turn 1",5,2
5488,18,24,Spin,#81 Spin Turn 4,33,2
5488,54,63,Accident,"#1, 33, 52, 98 Incident Turn 4",22,2
5488,67,77,Competition,Stage 1 Conclusion,81,2
5488,80,85,Spin,#71 Spin Turn 1,81,2
5488,132,141,Competition,Stage 2 Conclusion,5,2
5488,161,167,Accident,"#5, 52 Incident Turn 4",34,2
5488,228,236,Weather,Weather - Rain,26,2
5488,238,243,Accident,#77 Incident Backstretch,42,2
5496,3,6,Accident,"#44, 81 Incident Turn 3",None,2
5496,47,55,Competition,Stage 1 Conclusion,91,2
5496,92,99,Competition,Stage 2 Conclusion,18,2
5496,110,115,Accident,#98 Incident Turn 1 [Red Flag: 9:47],76,2
5496,118,123,Accident,"#15, 42, 52 Incident Frontstretch [Red Flag: 3:20]",02,2
5491,22,25,Competition,Competition,22,2
5491,32,37,Accident,"#17, 45, 1 Incident Frontstretch",02,2
5491,42,47,Competition,Stage 1 Conclusion,5,2
5491,53,56,Spin,#34 Spin Turn 2,None,2
5491,58,61,Spin,#77 Spin Turn 2,None,2
5491,65,71,Accident,"#34, 66 Incident Frontstretch",None,2
5491,82,87,Competition,Stage 2 Conclusion,5,2
5491,148,153,Accident,#33 Incident Turn 2,18,2
5491,156,161,Accident,"#52, 9, 38 Incident Turn 4 [Red Flag: 00:04:55]",07,2
5491,164,167,Accident,"#13, 81 Incident Turn 2",02,2
5491,169,172,Debris,Debris Turn 1,76,2
5492,5,8,Accident,No. 26 Incident Frontstretch,98,2
5492,24,28,Accident,No. 66 Incident Turn 2,98,2
5492,32,36,Competition,Stage 1 Conclusion,26,2
5492,52,55,Spin,No. 2 Spin Frontstretch,26,2
5492,62,67,Competition,Stage 2 Conclusion,26,2
5492,98,102,Spin,No. 33 Spin Frontstretch,34,2
5492,111,114,Accident,"Nos. 81, 44 Incident Backstretch",5,2
5494,48,54,Spin,#22 Spin Turn 2,77,2
5494,72,80,Competition,Stage 1 Conclusion,76,2
5494,139,149,Accident,#44 Incident Turn 2/Stage 2 Conclusion,75,2
5494,212,218,Accident,#22 Incident Turn 2,15,2
5494,247,253,Accident,"#52, 1, 99 Incident Turn 2",81,2
5494,255,255,Unknown,,None,2
5495,32,38,Competition,Stage 1 Conclusion,22,2
5495,62,68,Competition,Stage 2 Conclusion,2,2
5495,72,77,Accident,"#38, 98, 17, 81 incident frontstretch",2,2
5497,3,10,Unknown,Fluid on Track,None,2
5497,47,53,Competition,Stage 1 Conclusion,2,2
5497,56,60,Accident,"No. 63, 91 Incident Turn 4",76,2
5497,97,103,Competition,Stage 2 Conlcusion,88,2
5501,32,37,Competition,Stage 1 Conclusion,2,2
5501,62,68,Competition,Stage 2 Conclusion,71,2
5501,72,76,Accident,#91 Incident Turn 4,5,2
5501,78,82,Accident,"#42, 71 Incident Turn 2",76,2
5501,85,90,Accident,"#02, 2 Incident Turn 3 [Red Flag 0:19:40]",22,2
5501,117,120,Debris,Debris in Turn 3,76,2
5501,122,126,Accident,"#11, 13, 15, 17, 19, 26, 33, 38, 44, 77, 81, 99 Incident Frontstretch",5,2
5501,128,132,Accident,#19 Incident Turn 3,81,2
5501,134,137,Accident,"#5, 42, 77, 91 Incident Backstretch",81,2
5498,20,26,Debris,Debris Turn 2 / Stage 1 Conclusion,71,2
5498,42,46,Competition,Stage 2 Conclusion,9,2
5498,49,55,Accident,"#18, 9, 99, 22, 44, 26 Incident Turn 2",None,2
5498,57,61,Accident,"#13, 98 Incident Turn 1",9,2
5509,37,39,Competition,Stage 1 Conclusion,91,2
5509,72,76,Competition,Stage 2 Conclusion/Fluid On Track [Red Flag: 00:04:54],02,2
5509,91,95,Unknown,No. 42 Stopped Off Track Turn 1,88,2
5499,62,70,Competition,Stage 1 Conclusion,88,2
5499,100,106,Accident,Incident No. 22 Turn 3,44,2
5499,122,129,Competition,Stage 2 Conclusion,42,2
