race_id,series_id,race_season,result_id,finishing_position,starting_position,car_number,driver_fullname,driver_hometown,hometown_city,hometown_state,hometown_country,team_id,team_name,qualifying_order,qualifying_position,qualifying_speed,laps_led,times_led,car_make,car_model,sponsor,points_earned,playoff_points_earned,laps_completed,finishing_status,winnings,owner_fullname,crew_chief_id,crew_chief_fullname,points_position,points_delta,owner_id,official_car_number,disqualified,diff_laps,diff_time
4868,1,2020,268607,9,13,22,Joey Logano,,Middletown,Connecticut,,2593,Team Penske,14,13,0.0,7,1,Ford,Mustang,Shell Pennzoil,0,0,78,Accident,0,Team Penske,,Paul Wolfe,0,0,4414,22,False,,
4868,1,2020,268609,2,15,3,Austin Dillon,,Welcome,North Carolina,,2765,Richard Childress Racing,3,15,0.0,6,1,Chevrolet,Camaro,Symbicort / Rig Up,0,0,88,Running,0,Richard Childress Racing,,Justin Alexander,0,0,553,3,False,,
4868,1,2020,268601,8,14,12,Ryan Blaney,,High Point,North Carolina,,1460,Team Penske,9,14,0.0,0,0,Ford,Mustang,Menards / Peak,0,0,78,Accident,0,Team Penske,,Todd Gordon,0,0,4414,12,False,,
4868,1,2020,268611,4,4,42,Kyle Larson,,Elk Grove,California,,1683,Chip Ganassi Racing,16,4,0.0,2,1,Chevrolet,Camaro,AdventHealth,0,0,88,Running,0,Chip Ganassi Racing,,Chad Johnston,0,0,4032,42,False,,
4868,1,2020,268613,15,8,88,Alex Bowman,,Tucson,Arizona,,2273,Hendrick Motorsports,18,8,0.0,2,1,Chevrolet,Camaro,Valvoline,0,0,74,Accident,0,Hendrick Motorsports,,Greg Ives,0,0,1464,88,False,,
4868,1,2020,268606,1,12,20,Erik Jones,,Byron,Michigan,,1550,Joe Gibbs Racing,13,12,0.0,1,1,Toyota,Camry,Sports Clips,0,0,88,Running,0,Joe Gibbs Racing,,Chris Gayle,0,0,4047,20,False,,
4868,1,2020,268614,7,11,9,Chase Elliott,,Dawsonville,Georgia,,2952,Hendrick Motorsports,6,11,0.0,7,2,Chevrolet,Camaro,Mountain Dew Zero Sugar,0,0,82,Accident,0,Hendrick Motorsports,,Alan Gustafson,0,0,1464,9,False,,
4868,1,2020,268608,14,7,24,William Byron,,Charlotte,North Carolina,,1581,Hendrick Motorsports,15,7,0.0,4,1,Chevrolet,Camaro,Liberty University,0,0,74,Accident,0,Hendrick Motorsports,,Chad Knaus,0,0,1464,24,False,,
4869,1,2020,268664,15,7,14,Clint Bowyer,,Emporia,Kansas,,2370,Stewart-Haas Racing,13,7,0.0,7,1,Ford,Mustang,Rush Trucking / Mobil 1,0,0,60,Running,0,Stewart-Haas Racing,,John Klausmeier,15,0,4084,14,False,0,0
4869,1,2020,268676,21,22,51,Joey Gase,,Cedar Rapids,Iowa,,1430,Petty Ware Racing,35,22,0.0,0,0,Chevrolet,Camaro,Petty Ware Racing,0,0,57,Running,0,Petty Ware Racing,,Lee Leslie,21,0,3486,51,False,0,0
4869,1,2020,268669,18,18,27,Reed Sorenson,,Peachtree City,Georgia,,1775,Premium Motorsports,23,18,0.0,0,0,Chevrolet,Camaro,Premium Motorsports,0,0,59,Running,0,Premium Motorsports,,Peter Sospenzo,18,0,4832,27,False,0,0
4869,1,2020,268674,8,1,47,Ricky Stenhouse Jr,,Olive Branch,Mississippi,,2377,JTG Daugherty Racing,32,1,0.0,27,4,Chevrolet,Camaro,Kroger,3,0,60,Running,0,JTG Daugherty Racing,,Brian Pattie,8,0,4862,47,False,0,0
4869,1,2020,268668,1,6,22,Joey Logano,,Middletown,Connecticut,,2593,Team Penske,21,6,0.0,19,4,Ford,Mustang,Shell Pennzoil,10,0,60,Running,0,Team Penske,,Paul Wolfe,1,0,4414,22,False,0,0
4869,1,2020,268660,2,4,10,Aric Almirola,,Tampa,Florida,,2686,Stewart-Haas Racing,9,4,0.0,0,0,Ford,Mustang,Smithfield,9,0,60,Running,0,Stewart-Haas Racing,,Mike Bugarewicz,2,0,3193,10,False,0,0
4869,1,2020,268679,9,5,95,Christopher Bell,,Norman,Oklahoma,,2736,Leavine Family Racing,42,5,0.0,0,0,Toyota,Camry,Procore,2,0,60,Running,0,Leavine Family Racing,,Jason Ratcliff,9,0,6383,95,False,0,0
4869,1,2020,268678,13,2,9,Chase Elliott,,Dawsonville,Georgia,,2952,Hendrick Motorsports,8,2,0.0,0,0,Chevrolet,Camaro,NAPA Auto Parts,0,0,60,Running,0,Hendrick Motorsports,,Alan Gustafson,13,0,1464,9,False,0,0
4869,1,2020,268663,14,14,12,Ryan Blaney,,High Point,North Carolina,,1460,Team Penske,11,14,0.0,0,0,Ford,Mustang,Menards / Peak,0,0,60,Running,0,Team Penske,,Todd Gordon,14,0,4414,12,False,0,0
4869,1,2020,268670,6,15,3,Austin Dillon,,Welcome,North Carolina,,2765,Richard Childress Racing,4,15,0.0,1,1,Chevrolet,Camaro,Bass Pro Shops/Tracker Off Road ,5,0,60,Running,0,Richard Childress Racing,,Justin Alexander,6,0,553,3,False,0,0
4869,1,2020,268680,22,19,96,Daniel Suarez,,Monterrey,,,2914,Gaunt Brothers Racing,43,19,0.0,0,0,Toyota,Camry,Gaunt Brothers Racing,0,0,28,Accident,0,Gaunt Brothers Racing,,Dave Winston,22,0,7197,96,False,0,0
4869,1,2020,268662,17,16,16,Justin Haley,,Winamac,Indiana,,3049,Kaulig Racing,15,16,0.0,0,0,Chevrolet,Camaro,Fraternal Order of Eagles,0,0,60,Running,0,Kaulig Racing,,Billy Scott,17,0,7087,116,False,0,0
4869,1,2020,268661,11,3,11,Denny Hamlin,,Chesterfield,Virginia,,1447,Joe Gibbs Racing,10,3,0.0,0,0,Toyota,Camry,FedEx Express,0,0,60,Running,0,Joe Gibbs Racing,,Christopher Gabehart,11,0,7540,11,False,0,0
4869,1,2020,268665,10,10,17,Chris Buescher,,Prosper,Texas,,1513,Roush Fenway Racing,16,10,0.0,1,1,Ford,Mustang,Fastenal,1,0,60,Running,0,Roush Fenway Racing,,Lucas Lambert,10,0,5061,17,False,0,0
4869,1,2020,268667,4,12,2,Brad Keselowski,,Rochester Hills,Michigan,,1547,Team Penske,3,12,0.0,0,0,Ford,Mustang,Discount Tire,7,0,60,Running,0,Team Penske,,Jeremy Bullins,4,0,4414,2,False,0,0
4869,1,2020,268673,5,17,43,Bubba Wallace,,Mobile,Alabama,,1690,Richard Petty Motorsports,31,17,0.0,0,0,Chevrolet,Camaro,United States Air Force,6,0,60,Running,0,Richard Petty Motorsports,,Jerry Baxter,5,0,2562,43,False,0,0
4869,1,2020,268672,12,13,38,John H. Nemechek,,Mooresville,North Carolina,,2485,Front Row Motorsports,28,13,0.0,0,0,Ford,Mustang,Citgard,0,0,60,Running,0,Front Row Motorsports,,Seth Barbour,12,0,4997,38,False,0,0
4869,1,2020,268677,3,8,6,Ryan Newman,,South Bend,Indiana,,2803,Roush Fenway Racing,6,8,0.0,5,1,Ford,Mustang,Koch Industries,8,0,60,Running,0,Roush Fenway Racing,,Scott Graves,3,0,5061,6,False,0,0
4869,1,2020,268666,7,11,19,Martin Truex Jr,,Mayetta,New Jersey,,2810,Joe Gibbs Racing,18,11,0.0,0,0,Toyota,Camry,Bass Pro Shops,4,0,60,Running,0,Joe Gibbs Racing,,James Small,7,0,7540,19,False,0,0
4869,1,2020,268671,16,9,37,Ryan Preece,,Berlin,Connecticut,,2912,JTG Daugherty Racing,27,9,0.0,0,0,Chevrolet,Camaro,Cottonelle,0,0,60,Running,0,JTG Daugherty Racing,,Trent Owens,16,0,5043,37,False,0,0
4869,1,2020,268659,19,20,00,Quin Houff,,Weyers Cave,Virginia,,2944,StarCom Racing,1,20,0.0,0,0,Chevrolet,Camaro,Jacob Construction,0,0,58,Running,0,StarCom Racing,,George Church,19,0,7374,00,False,0,0
4869,1,2020,268675,20,21,49,Chad Finchum,,Knoxville,Tennessee,,3067,Motorsports Business Management,34,21,0.0,0,0,Toyota,Camry,Garrison Homes,0,0,57,Running,0,Motorsports Business Management,,Doug Richert,20,0,5903,49,False,0,0
4870,1,2020,268697,16,17,66,Timmy Hill,,Port Tobacco,Maryland,,2256,Motorsports Business Management,39,17,0.0,0,0,Ford,Mustang,RoofClaim.com / VSI Racing,0,0,60,Running,0,Motorsports Business Management,,Steven Idol,26,0,7229,66,False,0,0
4870,1,2020,268688,19,18,32,Corey Lajoie,,Concord,North Carolina,,2688,GO FAS Racing,24,18,0.0,0,0,Ford,Mustang,RangingBull.com,0,0,59,Running,0,GO FAS Racing,,Ryan Sparks,29,0,6064,32,False,0,0
4870,1,2020,268681,8,11,1,Kurt Busch,,Las Vegas,Nevada,,1432,Chip Ganassi Racing,2,11,0.0,0,0,Chevrolet,Camaro,Monster Energy,3,0,60,Running,0,Chip Ganassi Racing,,Matt McCall,15,0,4032,1,False,0,0
4870,1,2020,268685,6,5,20,Erik Jones,,Byron,Michigan,,1550,Joe Gibbs Racing,19,5,0.0,8,1,Toyota,Camry,DeWalt,5,0,60,Running,0,Joe Gibbs Racing,,Chris Gayle,11,0,4047,20,False,0,0
4870,1,2020,268689,12,12,34,Michael McDowell,,Glendale,Arizona,,1648,Front Row Motorsports,25,12,0.0,0,0,Ford,Mustang,Love's Travel Stops,0,0,60,Running,0,Front Row Motorsports,,Drew Blickensderfer,22,0,4184,34,False,0,0
4870,1,2020,268701,2,2,48,Jimmie Johnson,,El Cajon,California,,1707,Hendrick Motorsports,33,2,0.0,0,0,Chevrolet,Camaro,Ally,9,0,60,Running,0,Hendrick Motorsports,,Cliff Daniels,3,0,1237,48,False,0,0
4870,1,2020,268700,15,1,88,Alex Bowman,,Tucson,Arizona,,2273,Hendrick Motorsports,41,1,0.0,12,3,Chevrolet,Camaro,Valvoline,0,0,60,Running,0,Hendrick Motorsports,,Greg Ives,25,0,1464,88,False,0,0
4870,1,2020,268682,11,15,13,Ty Dillon,,Welcome,North Carolina,,2482,Germain Racing,12,15,0.0,0,0,Chevrolet,Camaro,GEICO,0,0,60,Running,0,Germain Racing,,Matt Borland,21,0,4788,13,False,0,0
4870,1,2020,268683,18,20,15,Brennan Poole,,The Woodlands,Texas,,2684,Premium Motorsports,14,20,0.0,0,0,Chevrolet,Camaro,SpartanGO,0,0,59,Running,0,Premium Motorsports,,Pat Tryson,28,0,4832,15,False,0,0
4870,1,2020,268691,4,6,4,Kevin Harvick,,Bakersfield,California,,2766,Stewart-Haas Racing,5,6,0.0,34,3,Ford,Mustang,Busch Light #PIT4BUSCH,7,0,60,Running,0,Stewart-Haas Racing,,Rodney Childers,7,0,3193,4,False,0,0
4870,1,2020,268694,20,21,52,BJ McLeod,,Wauchula,Florida,,2986,Rick Ware Racing,36,21,0.0,0,0,Ford,Mustang,Rick Ware Racing,0,0,58,Running,0,Rick Ware Racing,,Jason Houghtaling,30,0,3486,52,False,0,0
4870,1,2020,268698,9,14,77,Ross Chastain,,Alva,Florida,,3000,Spire Motorsports,40,14,0.0,0,0,Chevrolet,Camaro,Spire Motorsports,0,0,60,Running,0,Spire Motorsports,,Tommy Baldwin Jr,20,0,7539,77,False,0,0
4870,1,2020,268690,14,13,36,David Ragan,,Unadilla,Georgia,,3029,Rick Ware Racing,26,13,0.0,0,0,Ford,Mustang,Rick Ware Racing,0,0,60,Running,0,Rick Ware Racing,,Derrick Finley,24,0,3486,36,False,0,0
4870,1,2020,268695,21,19,54,JJ Yeley,,Phoenix,Arizona,,3045,Rick Ware Racing,37,19,0.0,0,0,Ford,Mustang,Rick Ware Racing,0,0,41,Accident,0,Rick Ware Racing,,Mike Hillman,31,0,3486,54,False,0,0
4870,1,2020,268686,7,8,21,Matt DiBenedetto,,Grass Valley,California,,1560,Wood Brothers Racing,20,8,0.0,0,0,Ford,Mustang,Motorcraft / Quick Lane Tire & Auto Center,4,0,60,Running,0,Wood Brothers Racing,,Greg Erwin,13,0,7552,21,False,0,0
4870,1,2020,268699,10,9,8,Tyler Reddick,,Corning,California,,2983,Richard Childress Racing,7,9,0.0,0,0,Chevrolet,Camaro,Caterpillar,1,0,60,Running,0,Richard Childress Racing,,Randall Burnett,18,0,553,8,False,0,0
4870,1,2020,268684,13,3,18,Kyle Busch,,Las Vegas,Nevada,,1524,Joe Gibbs Racing,17,3,0.0,3,1,Toyota,Camry,M&M's,0,0,60,Running,0,Joe Gibbs Racing,,Adam Stevens,23,0,4047,18,False,0,0
4870,1,2020,268687,1,4,24,William Byron,,Charlotte,North Carolina,,1581,Hendrick Motorsports,22,4,0.0,3,1,Chevrolet,Camaro,Axalta 'Color of the Year',10,0,60,Running,0,Hendrick Motorsports,,Chad Knaus,1,0,1464,24,False,0,0
4870,1,2020,268693,3,10,42,Kyle Larson,,Elk Grove,California,,1683,Chip Ganassi Racing,30,10,0.0,0,0,Chevrolet,Camaro,Credit One Bank,8,0,60,Running,0,Chip Ganassi Racing,,Chad Johnston,5,0,4032,42,False,0,0
4870,1,2020,268692,5,7,41,Cole Custer,,Ladera Ranch,California,,2767,Stewart-Haas Racing,29,7,0.0,0,0,Ford,Mustang,Haas Automation,6,0,60,Running,0,Stewart-Haas Racing,,Mike Shiplett,9,0,4084,41,False,0,0
4870,1,2020,268696,17,16,62,Brendan Gaughan,,Las Vegas,Nevada,,2794,Beard Motorsports,38,16,0.0,0,0,Chevrolet,Camaro,Beard Motorsports,0,0,60,Running,0,Beard Motorsports,,Darren Shaw,27,0,6860,62,False,0,0
4871,1,2020,268619,1,21,11,Denny Hamlin,,Chesterfield,Virginia,,1447,Joe Gibbs Racing,10,21,0.0,79,3,Toyota,Camry,FedEx Express,50,6,209,Running,0,Joe Gibbs Racing,,Christopher Gabehart,1,0,1187,11,False,0,0
4871,1,2020,268621,2,27,12,Ryan Blaney,,High Point,North Carolina,,1460,Team Penske,11,27,0.0,4,2,Ford,Mustang,Menards / Peak,43,0,209,Running,0,Team Penske,,Todd Gordon,2,0,4414,12,False,0,0
4871,1,2020,268640,5,10,4,Kevin Harvick,,Bakersfield,California,,2766,Stewart-Haas Racing,5,10,0.0,0,0,Ford,Mustang,Busch Light #PIT4BUSCH,32,0,209,Running,0,Stewart-Haas Racing,,Rodney Childers,3,0,3193,4,False,0,0
4871,1,2020,268625,3,19,17,Chris Buescher,,Prosper,Texas,,1513,Roush Fenway Racing,16,19,0.0,0,0,Ford,Mustang,Fastenal,37,0,209,Running,0,Roush Fenway Racing,,Lucas Lambert,4,0,5061,17,False,0,0
4871,1,2020,268650,9,7,6,Ryan Newman,,South Bend,Indiana,,2803,Roush Fenway Racing,6,7,0.0,15,2,Ford,Mustang,Koch Industries,28,0,209,Running,0,Roush Fenway Racing,,Scott Graves,5,0,5061,6,False,0,0
4871,1,2020,268642,10,8,42,Kyle Larson,,Elk Grove,California,,1683,Chip Ganassi Racing,30,8,0.0,0,0,Chevrolet,Camaro,Credit One Bank,27,0,209,Running,0,Chip Ganassi Racing,,Chad Johnston,6,0,4032,42,False,0,0
4871,1,2020,268656,17,25,9,Chase Elliott,,Dawsonville,Georgia,,2952,Hendrick Motorsports,8,25,0.0,23,1,Chevrolet,Camaro,NAPA Auto Parts,34,1,209,Running,0,Hendrick Motorsports,,Alan Gustafson,7,0,1464,9,False,0,0
4871,1,2020,268637,4,30,36,David Ragan,,Unadilla,Georgia,,3029,Rick Ware Racing,26,30,0.0,0,0,Ford,Mustang,Select Blinds,33,0,209,Running,0,Rick Ware Racing,,Derrick Finley,8,0,3486,36,False,0,0
4871,1,2020,268644,20,1,47,Ricky Stenhouse Jr,,Olive Branch,Mississippi,,2377,JTG Daugherty Racing,32,1,0.0,24,3,Chevrolet,Camaro,Kroger,29,0,206,Running,0,JTG Daugherty Racing,,Brian Pattie,9,0,4862,47,False,0,0
4871,1,2020,268618,22,5,10,Aric Almirola,,Tampa,Florida,,2686,Stewart-Haas Racing,9,5,0.0,6,2,Ford,Mustang,Smithfield,23,0,205,Running,0,Stewart-Haas Racing,,Mike Bugarewicz,10,0,3193,10,False,0,0
4871,1,2020,268623,6,29,14,Clint Bowyer,,Emporia,Kansas,,2370,Stewart-Haas Racing,13,29,0.0,0,0,Ford,Mustang,Rush \ Mobil 1,31,0,209,Running,0,Stewart-Haas Racing,,John Klausmeier,11,0,4084,14,False,0,0
4871,1,2020,268634,12,13,3,Austin Dillon,,Welcome,North Carolina,,2765,Richard Childress Racing,4,13,0.0,0,0,Chevrolet,Camaro,Bass Pro Shops/Tracker Off Road ,25,0,209,Running,0,Richard Childress Racing,,Justin Alexander,12,0,553,3,False,0,0
4871,1,2020,268631,26,3,22,Joey Logano,,Middletown,Connecticut,,2593,Team Penske,21,3,0.0,6,1,Ford,Mustang,Shell Pennzoil,20,0,200,Accident,0,Team Penske,,Paul Wolfe,13,0,4414,22,False,0,0
4871,1,2020,268635,8,36,32,Corey Lajoie,,Concord,North Carolina,,2688,GO FAS Racing,24,36,0.0,1,1,Ford,Mustang,RagingBull.com ,29,0,209,Running,0,GO FAS Racing,,Ryan Sparks,14,0,6064,32,False,0,0
4871,1,2020,268643,15,11,43,Bubba Wallace,,Mobile,Alabama,,1690,Richard Petty Motorsports,31,11,0.0,0,0,Chevrolet,Camaro,United States Air Force,22,0,209,Running,0,Richard Petty Motorsports,,Jerry Baxter,15,0,2562,43,False,0,0
4871,1,2020,268639,11,23,38,John H. Nemechek,,Mooresville,North Carolina,,2485,Front Row Motorsports,28,23,0.0,0,0,Ford,Mustang,Citgard,26,0,209,Running,0,Front Row Motorsports,,Seth Barbour,16,0,4997,38,False,0,0
4871,1,2020,268630,19,16,21,Matt DiBenedetto,,Grass Valley,California,,1560,Wood Brothers Racing,20,16,0.0,0,0,Ford,Mustang,Motorcraft / Quick Lane,21,0,207,Running,0,Wood Brothers Racing,,Greg Erwin,17,0,7552,21,False,0,0
4871,1,2020,268629,18,14,20,Erik Jones,,Byron,Michigan,,1550,Joe Gibbs Racing,19,14,0.0,0,0,Toyota,Camry,DeWalt,19,0,208,Running,0,Joe Gibbs Racing,,Chris Gayle,18,0,4047,20,False,0,0
4871,1,2020,268636,14,26,34,Michael McDowell,,Glendale,Arizona,,1648,Front Row Motorsports,25,26,0.0,1,1,Ford,Mustang,Love's Travel Stops,23,0,209,Running,0,Front Row Motorsports,,Drew Blickensderfer,19,0,4184,34,False,0,0
4871,1,2020,268655,24,2,88,Alex Bowman,,Tucson,Arizona,,2273,Hendrick Motorsports,41,2,0.0,3,2,Chevrolet,Camaro,Valvoline,22,0,203,Running,0,Hendrick Motorsports,,Greg Ives,20,0,1464,88,False,0,0
4871,1,2020,268645,35,6,48,Jimmie Johnson,,El Cajon,California,,1707,Hendrick Motorsports,33,6,0.0,3,1,Chevrolet,Camaro,Ally,13,0,184,Accident,0,Hendrick Motorsports,,Cliff Daniels,21,0,1237,48,False,0,0
4871,1,2020,268624,16,34,15,Brennan Poole,,The Woodlands,Texas,,2684,Premium Motorsports,14,34,0.0,0,0,Chevrolet,Camaro,SpartanGO,21,0,209,Running,0,Premium Motorsports,,Pat Tryson,22,0,4832,15,False,0,0
4871,1,2020,268657,21,17,95,Christopher Bell,,Norman,Oklahoma,,2736,Leavine Family Racing,42,17,0.0,0,0,Toyota,Camry,Procore,16,0,205,Accident,0,Leavine Family Racing,,Jason Ratcliff,23,0,6383,95,False,0,0
4871,1,2020,268627,32,15,19,Martin Truex Jr,,Mayetta,New Jersey,,2810,Joe Gibbs Racing,18,15,0.0,0,0,Toyota,Camry,Bass Pro Shops,12,0,186,Accident,0,Joe Gibbs Racing,,James Small,24,0,1187,19,False,0,0
4871,1,2020,268626,34,28,18,Kyle Busch,,Las Vegas,Nevada,,1524,Joe Gibbs Racing,17,28,0.0,14,2,Toyota,Camry,M&M's,12,0,184,Engine,0,Joe Gibbs Racing,,Adam Stevens,25,0,4047,18,False,0,0
4871,1,2020,268632,40,4,24,William Byron,,Charlotte,North Carolina,,1581,Hendrick Motorsports,22,4,0.0,0,0,Chevrolet,Camaro,Axalta 'Color of the Year',1,0,58,Accident,0,Hendrick Motorsports,,Chad Knaus,26,0,1464,24,False,0,0
4871,1,2020,268654,28,22,8,Tyler Reddick,,Corning,California,,2983,Richard Childress Racing,7,22,0.0,0,0,Chevrolet,Camaro,Caterpillar,9,0,199,Accident,0,Richard Childress Racing,,Randall Burnett,27,0,553,8,False,0,0
4871,1,2020,268638,29,31,37,Ryan Preece,,Berlin,Connecticut,,2912,JTG Daugherty Racing,27,31,0.0,0,0,Chevrolet,Camaro,Cottonelle,8,0,198,Accident,0,JTG Daugherty Racing,,Trent Owens,28,0,5043,37,False,0,0
4871,1,2020,268622,30,24,13,Ty Dillon,,Welcome,North Carolina,,2482,Germain Racing,12,24,0.0,0,0,Chevrolet,Camaro,GEICO,8,0,198,Accident,0,Germain Racing,,Matt Borland,29,0,4788,13,False,0,0
4871,1,2020,268628,36,9,2,Brad Keselowski,,Rochester Hills,Michigan,,1547,Team Penske,3,9,0.0,30,4,Ford,Mustang,Discount Tire,1,0,183,Accident,0,Team Penske,,Jeremy Bullins,30,0,4414,2,False,0,0
4871,1,2020,268617,33,18,1,Kurt Busch,,Las Vegas,Nevada,,1432,Chip Ganassi Racing,2,18,0.0,0,0,Chevrolet,Camaro,Monster Energy,4,0,184,Accident,0,Chip Ganassi Racing,,Matt McCall,31,0,4032,1,False,0,0
4871,1,2020,268641,37,12,41,Cole Custer,,Ladera Ranch,California,,2767,Stewart-Haas Racing,29,12,0.0,0,0,Ford,Mustang,Haas Automation,1,0,174,Rear End,0,Stewart-Haas Racing,,Mike Shiplett,32,0,4084,41,False,0,0
4871,1,2020,268633,31,40,27,Reed Sorenson,,Peachtree City,Georgia,,1775,Premium Motorsports,23,40,0.0,0,0,Chevrolet,Camaro,TBD,6,0,192,Accident,0,Premium Motorsports,,Peter Sospenzo,33,0,4832,27,False,0,0
4871,1,2020,268616,39,35,00,Quin Houff,,Weyers Cave,Virginia,,2944,StarCom Racing,1,35,0.0,0,0,Chevrolet,Camaro,Jacob Construction,1,0,89,Accident,0,StarCom Racing,,George Church,34,0,7452,00,False,0,0
4871,1,2020,268651,7,39,62,Brendan Gaughan,,Las Vegas,Nevada,,2794,Beard Motorsports,38,39,0.0,0,0,Chevrolet,Camaro,Beard Oil Distributing / South Point Hotel & Casino,0,0,209,Running,0,Beard Motorsports,,Darren Shaw,35,0,6860,62,False,0,0
4871,1,2020,268620,13,33,16,Justin Haley,,Winamac,Indiana,,3049,Kaulig Racing,15,33,0.0,0,0,Chevrolet,Camaro,Fraternal Order of Eagles,0,0,209,Running,0,Kaulig Racing,,Billy Scott,36,0,7087,116,False,0,0
4871,1,2020,268647,23,37,51,Joey Gase,,Cedar Rapids,Iowa,,1430,Petty Ware Racing,35,37,0.0,0,0,Chevrolet,Camaro,EFX Corp.,0,0,203,Running,0,Petty Ware Racing,,Lee Leslie,37,0,3486,51,False,0,0
4871,1,2020,268653,25,20,77,Ross Chastain,,Alva,Florida,,3000,Spire Motorsports,40,20,0.0,0,0,Chevrolet,Camaro,AdventHealth,0,0,201,Accident,0,Spire Motorsports,,Tommy Baldwin Jr,38,0,7539,77,False,0,0
4871,1,2020,268652,27,32,66,Timmy Hill,,Port Tobacco,Maryland,,2256,Motorsports Business Management,39,32,0.0,0,0,Ford,Mustang,RoofClaim.com / VSI Racing,0,0,200,Accident,0,Motorsports Business Management,,Steven Idol,39,0,7229,66,False,0,0
4871,1,2020,268648,38,38,52,BJ McLeod,,Wauchula,Florida,,2986,Rick Ware Racing,36,38,0.0,0,0,Ford,Mustang,,0,0,105,Accident,0,Rick Ware Racing,,Jason Houghtaling,40,0,3486,52,False,0,0
4871,1,2020,268658,0,0,96,Daniel Suarez,,Monterrey,,,2914,Gaunt Brothers Racing,43,41,0.0,0,0,Toyota,Camry,Toyota Certified Used Vehicles,0,0,0,,0,Gaunt Brothers Racing,,Dave Winston,41,0,7197,96,False,0,0
4871,1,2020,268649,0,0,54,JJ Yeley,,Phoenix,Arizona,,3045,Rick Ware Racing,37,42,0.0,0,0,Ford,Mustang,,0,0,0,,0,Rick Ware Racing,,Mike Hillman Sr.,42,0,3486,54,False,0,0
4871,1,2020,268646,0,0,49,Chad Finchum,,Knoxville,Tennessee,,3067,Motorsports Business Management,34,43,0.0,0,0,Toyota,Camry,Garrison Homes,0,0,0,,0,Motorsports Business Management,,Doug Richert,43,0,5903,49,False,0,0
4873,1,2020,268888,21,14,10,Aric Almirola,,Tampa,Florida,,2686,Stewart-Haas Racing,9,14,0.0,0,0,Ford,Mustang,Smithfield,16,0,267,Running,0,Stewart-Haas Racing,,Mike Bugarewicz,17,-7,3193,10,False,0,0
4873,1,2020,268876,12,9,14,Clint Bowyer,,Emporia,Kansas,,2370,Stewart-Haas Racing,13,9,0.0,0,0,Ford,Mustang,BlueDEF,25,0,267,Running,0,Stewart-Haas Racing,,John Klausmeier,13,-2,4084,14,False,0,0
